scaf	base	count
NC_042297.1	7980000	3
NC_042297.1	8020000	4
NC_042297.1	8120000	1
NC_042297.1	8130000	1
NC_042297.1	8140000	1
NC_042297.1	8150000	2
NC_042297.1	8170000	2
NC_042297.1	8240000	5
NC_042297.1	8260000	1
NC_042297.1	8290000	1
NC_042297.1	8420000	1
NC_042297.1	8470000	1
NC_042297.1	8490000	1
NC_042297.1	8500000	1
NC_042297.1	8550000	1
NC_042297.1	8560000	1
NC_042297.1	8690000	1
NC_042297.1	8860000	2
NC_042297.1	8870000	1
NC_042297.1	8890000	2
NC_042297.1	8900000	5
NC_042297.1	8910000	3
NC_042297.1	8930000	1
NC_042297.1	8940000	4
NC_042297.1	8950000	3
NC_042297.1	8960000	2
NC_042297.1	8970000	7
NC_042297.1	9010000	1
NC_042297.1	9030000	3
NC_042297.1	9080000	1
NC_042297.1	9110000	1
NC_042297.1	9130000	1
NC_042297.1	9140000	1
NC_042297.1	9240000	1
NC_042297.1	9260000	2
NC_042297.1	9340000	2
NC_042297.1	9350000	2
NC_042297.1	9360000	3
NC_042297.1	9380000	1
NC_042297.1	9440000	2
NC_042297.1	9880000	1
NC_042297.1	9900000	1
NC_042297.1	9920000	1
NC_042297.1	9930000	2
NC_042297.1	9940000	1
NC_042297.1	9950000	1
NC_042297.1	9970000	1
NC_042297.1	10020000	1
NC_042297.1	10040000	1
NC_042297.1	10050000	1
NC_042297.1	10090000	10
NC_042297.1	10100000	7
NC_042297.1	10120000	1
NC_042297.1	10130000	1
NC_042297.1	10150000	1
NC_042297.1	10160000	1
NC_042297.1	10170000	2
NC_042297.1	10210000	7
NC_042297.1	10230000	2
NC_042297.1	10270000	3
NC_042297.1	10320000	2
NC_042297.1	10360000	1
NC_042297.1	10370000	1
NC_042297.1	10420000	1
NC_042297.1	10500000	1
NC_042297.1	10510000	8
NC_042297.1	10520000	1
NC_042297.1	10530000	1
NC_042297.1	10550000	2
NC_042297.1	10560000	1
NC_042297.1	10690000	1
NC_042297.1	10700000	1
NC_042297.1	10710000	2
NC_042297.1	10720000	3
NC_042297.1	10730000	1
NC_042297.1	10740000	1
NC_042297.1	10750000	2
NC_042297.1	10760000	13
NC_042297.1	10770000	3
NC_042297.1	10830000	1
NC_042297.1	10840000	4
NC_042297.1	10850000	1
NC_042297.1	10880000	3
NC_042297.1	10890000	1
NC_042297.1	10900000	3
NC_042297.1	10910000	2
NC_042297.1	11230000	1
NC_042297.1	11250000	2
NC_042297.1	11260000	5
NC_042297.1	11290000	1
NC_042297.1	11300000	1
NC_042297.1	11310000	7
NC_042297.1	11340000	1
NC_042297.1	11420000	4
NC_042297.1	11460000	1
NC_042297.1	11470000	8
NC_042297.1	11490000	1
NC_042297.1	11510000	3
NC_042297.1	11530000	1
NC_042297.1	11540000	2
NC_042297.1	11550000	1
NC_042297.1	11570000	1
NC_042297.1	11630000	1
NC_042297.1	11670000	3
NC_042297.1	11770000	1
NC_042297.1	11780000	2
NC_042297.1	11790000	2
NC_042297.1	11830000	4
NC_042297.1	11840000	3
NC_042297.1	11860000	2
NC_042297.1	11880000	1
NC_042297.1	11900000	2
NC_042297.1	11940000	1
NC_042297.1	11950000	2
NC_042297.1	11960000	1
NC_042297.1	12020000	3
NC_042297.1	12050000	1
NC_042297.1	12070000	1
NC_042297.1	12110000	1
NC_042297.1	12120000	1
NC_042297.1	12150000	2
NC_042297.1	12160000	1
NC_042297.1	12170000	1
NC_042297.1	12180000	1
NC_042297.1	12190000	3
NC_042297.1	12200000	1
NC_042297.1	12210000	1
NC_042297.1	12260000	1
NC_042297.1	12320000	1
NC_042297.1	12330000	1
NC_042297.1	12340000	1
NC_042297.1	12350000	1
NC_042297.1	12390000	1
NC_042297.1	12400000	3
NC_042297.1	12430000	2
NC_042297.1	12550000	1
NC_042297.1	12570000	1
NC_042297.1	12580000	1
NC_042297.1	12640000	1
NC_042297.1	12700000	1
NC_042297.1	12710000	1
NC_042297.1	12720000	4
NC_042297.1	12750000	2
NC_042297.1	12760000	1
NC_042297.1	12770000	2
NC_042297.1	12870000	1
NC_042297.1	12900000	1
NC_042297.1	12970000	1
NC_042297.1	13000000	2
NC_042297.1	13010000	7
NC_042297.1	13050000	2
NC_042297.1	13070000	1
NC_042297.1	13120000	2
NC_042297.1	13130000	6
NC_042297.1	13140000	2
NC_042297.1	13160000	3
NC_042297.1	13230000	2
NC_042297.1	13260000	2
NC_042297.1	13270000	4
NC_042297.1	13280000	2
NC_042297.1	13290000	3
NC_042297.1	13300000	7
NC_042297.1	13310000	1
NC_042297.1	13320000	2
NC_042297.1	13350000	1
NC_042297.1	13360000	1
NC_042297.1	13370000	1
NC_042297.1	13380000	1
NC_042297.1	13420000	2
NC_042297.1	13430000	1
NC_042297.1	13440000	7
NC_042297.1	13450000	2
NC_042297.1	13480000	2
NC_042297.1	13510000	1
NC_042297.1	13540000	1
NC_042297.1	13590000	1
NC_042297.1	13610000	1
NC_042297.1	13620000	5
NC_042297.1	13630000	1
NC_042297.1	13640000	1
NC_042297.1	13660000	1
NC_042297.1	13670000	1
NC_042297.1	13690000	5
NC_042297.1	13700000	1
NC_042297.1	13710000	2
NC_042297.1	13760000	1
NC_042297.1	13810000	1
NC_042297.1	13830000	1
NC_042297.1	13840000	4
NC_042297.1	13850000	3
NC_042297.1	13860000	4
NC_042297.1	13870000	3
NC_042297.1	13890000	2
NC_042297.1	13930000	1
NC_042297.1	13940000	2
NC_042297.1	13990000	1
NC_042297.1	14010000	1
NC_042297.1	14020000	1
NC_042297.1	14030000	1
NC_042297.1	14040000	1
NC_042297.1	14050000	1
NC_042297.1	14060000	2
NC_042297.1	14070000	9
NC_042297.1	14080000	5
NC_042297.1	14090000	7
NC_042297.1	14100000	1
NC_042297.1	14110000	1
NC_042297.1	14140000	3
NC_042297.1	14160000	6
NC_042297.1	14170000	1
NC_042297.1	14200000	2
NC_042297.1	14210000	1
NC_042297.1	14220000	2
NC_042297.1	14230000	2
NC_042297.1	14240000	1
NC_042297.1	14250000	1
NC_042297.1	14260000	1
NC_042297.1	14270000	2
NC_042297.1	14280000	4
NC_042297.1	14290000	2
NC_042297.1	14320000	2
NC_042297.1	14330000	2
NC_042297.1	14340000	3
NC_042297.1	14360000	1
NC_042297.1	14370000	1
NC_042297.1	14380000	2
NC_042297.1	14390000	1
NC_042297.1	14400000	1
NC_042297.1	14410000	4
NC_042297.1	14420000	5
NC_042297.1	14430000	5
NC_042297.1	14440000	6
NC_042297.1	14450000	4
NC_042297.1	14480000	4
NC_042297.1	14490000	3
NC_042297.1	14500000	24
NC_042297.1	14510000	4
NC_042297.1	14700000	1
NC_042297.1	14710000	9
NC_042297.1	14720000	3
NC_042297.1	14730000	5
NC_042297.1	14740000	2
NC_042297.1	14750000	2
NC_042297.1	14760000	1
NC_042297.1	14770000	2
NC_042297.1	14780000	1
NC_042297.1	14790000	4
NC_042297.1	14800000	4
NC_042297.1	14810000	4
NC_042297.1	14820000	4
NC_042297.1	14830000	2
NC_042297.1	14840000	3
NC_042297.1	14850000	3
NC_042297.1	14860000	1
NC_042297.1	14870000	1
NC_042297.1	14880000	6
NC_042297.1	14890000	2
NC_042297.1	14900000	2
NC_042297.1	14910000	4
NC_042297.1	14930000	9
NC_042297.1	14940000	1
NC_042297.1	14950000	1
NC_042297.1	14970000	1
NC_042297.1	14980000	7
NC_042297.1	14990000	4
NC_042297.1	15000000	4
NC_042297.1	15010000	2
NC_042297.1	15020000	7
NC_042297.1	15030000	5
NC_042297.1	15040000	8
NC_042297.1	15050000	4
NC_042297.1	15060000	4
NC_042297.1	15070000	3
NC_042297.1	15080000	2
NC_042297.1	15090000	2
NC_042297.1	15100000	2
NC_042297.1	15110000	2
NC_042297.1	15120000	5
NC_042297.1	15130000	6
NC_042297.1	15140000	5
NC_042297.1	15150000	3
NC_042297.1	15160000	2
NC_042297.1	15170000	3
NC_042297.1	15180000	5
NC_042297.1	15200000	2
NC_042297.1	15210000	6
NC_042297.1	15220000	3
NC_042297.1	15260000	4
NC_042297.1	15270000	2
NC_042297.1	15280000	1
NC_042297.1	15290000	1
NC_042297.1	15300000	1
NC_042297.1	15310000	2
NC_042297.1	15320000	1
NC_042297.1	15330000	4
NC_042297.1	15340000	4
NC_042297.1	15350000	1
NC_042297.1	15360000	4
NC_042297.1	15370000	1
NC_042297.1	15380000	7
NC_042297.1	15390000	4
NC_042297.1	15400000	2
NC_042297.1	15410000	3
NC_042297.1	15420000	1
NC_042297.1	15440000	1
NC_042297.1	15450000	9
NC_042297.1	15470000	1
NC_042297.1	15480000	4
NC_042297.1	15490000	9
NC_042297.1	15500000	3
NC_042297.1	15510000	6
NC_042297.1	15540000	3
NC_042297.1	15570000	3
NC_042297.1	15580000	2
NC_042297.1	15590000	1
NC_042297.1	15600000	5
NC_042297.1	15620000	2
NC_042297.1	15630000	2
NC_042297.1	15660000	9
NC_042297.1	15670000	7
NC_042297.1	15680000	4
NC_042297.1	15690000	2
NC_042297.1	15700000	1
NC_042297.1	15720000	4
NC_042297.1	15730000	1
NC_042297.1	15740000	3
NC_042297.1	15750000	2
NC_042297.1	15760000	3
NC_042297.1	15780000	2
NC_042297.1	15790000	2
NC_042297.1	15810000	1
NC_042297.1	15820000	3
NC_042297.1	15830000	8
NC_042297.1	15840000	3
NC_042297.1	15850000	3
NC_042297.1	15860000	4
NC_042297.1	15870000	3
NC_042297.1	15880000	1
NC_042297.1	15900000	2
NC_042297.1	15910000	2
NC_042297.1	15930000	5
NC_042297.1	15940000	1
NC_042297.1	15950000	4
NC_042297.1	15960000	4
NC_042297.1	15970000	4
NC_042297.1	15980000	1
NC_042297.1	16000000	7
NC_042297.1	16010000	2
NC_042297.1	16020000	1
NC_042297.1	16030000	2
NC_042297.1	16040000	7
NC_042297.1	16050000	5
NC_042297.1	16070000	1
NC_042297.1	16090000	1
NC_042297.1	16100000	1
NC_042297.1	16110000	3
NC_042297.1	16120000	2
NC_042297.1	16130000	1
NC_042297.1	16140000	2
NC_042297.1	16150000	3
NC_042297.1	16160000	1
NC_042297.1	16170000	7
NC_042297.1	16180000	2
NC_042297.1	16200000	3
NC_042297.1	16210000	2
NC_042297.1	16220000	3
NC_042297.1	16240000	2
NC_042297.1	16260000	2
NC_042297.1	16270000	2
NC_042297.1	16290000	1
NC_042297.1	16310000	1
NC_042297.1	16320000	2
NC_042297.1	16330000	2
NC_042297.1	16360000	7
NC_042297.1	16370000	6
NC_042297.1	16380000	4
NC_042297.1	16390000	12
NC_042297.1	16400000	8
NC_042297.1	16410000	3
NC_042297.1	16420000	7
NC_042297.1	16430000	4
NC_042297.1	16450000	1
NC_042297.1	16490000	1
NC_042297.1	16510000	1
NC_042297.1	16570000	1
NC_042297.1	16580000	2
NC_042297.1	16590000	2
NC_042297.1	16600000	2
NC_042297.1	16610000	1
NC_042297.1	16620000	3
NC_042297.1	16640000	1
NC_042297.1	16650000	6
NC_042297.1	16660000	7
NC_042297.1	16680000	3
NC_042297.1	16690000	1
NC_042297.1	16710000	1
NC_042297.1	16720000	5
NC_042297.1	16730000	4
NC_042297.1	16740000	6
NC_042297.1	16750000	6
NC_042297.1	16760000	5
NC_042297.1	16770000	5
NC_042297.1	16780000	3
NC_042297.1	16800000	1
NC_042297.1	16810000	8
NC_042297.1	16820000	11
NC_042297.1	16830000	2
NC_042297.1	16840000	1
NC_042297.1	16850000	3
NC_042297.1	16860000	2
NC_042297.1	16870000	2
NC_042297.1	16880000	4
NC_042297.1	16900000	5
NC_042297.1	16910000	1
NC_042297.1	16930000	4
NC_042297.1	16940000	7
NC_042297.1	16950000	9
NC_042297.1	16960000	4
NC_042297.1	16970000	16
NC_042297.1	16980000	6
NC_042297.1	16990000	3
NC_042297.1	17000000	10
NC_042297.1	17010000	4
NC_042297.1	17020000	10
NC_042297.1	17030000	5
NC_042297.1	17040000	2
NC_042297.1	17050000	9
NC_042297.1	17060000	2
NC_042297.1	17070000	1
NC_042297.1	17080000	2
NC_042297.1	17090000	16
NC_042297.1	17100000	6
NC_042297.1	17130000	2
NC_042297.1	17140000	2
NC_042297.1	17150000	3
NC_042297.1	17160000	3
NC_042297.1	17170000	8
NC_042297.1	17180000	6
NC_042297.1	17190000	3
NC_042297.1	17200000	3
NC_042297.1	17210000	3
NC_042297.1	17220000	7
NC_042297.1	17230000	5
NC_042297.1	17240000	6
NC_042297.1	17250000	3
NC_042297.1	17260000	7
NC_042297.1	17270000	3
NC_042297.1	17280000	3
NC_042297.1	17290000	7
NC_042297.1	17300000	2
NC_042297.1	17310000	3
NC_042297.1	17320000	4
NC_042297.1	17330000	4
NC_042297.1	17340000	3
NC_042297.1	17350000	5
NC_042297.1	17360000	2
NC_042297.1	17370000	9
NC_042297.1	17380000	6
NC_042297.1	17390000	3
NC_042297.1	17400000	5
NC_042297.1	17420000	6
NC_042297.1	17430000	4
NC_042297.1	17440000	1
NC_042297.1	17450000	1
NC_042297.1	17460000	1
NC_042297.1	17470000	2
NC_042297.1	17480000	5
NC_042297.1	17490000	7
NC_042297.1	17500000	5
NC_042297.1	17510000	5
NC_042297.1	17520000	6
NC_042297.1	17530000	3
NC_042297.1	17550000	6
NC_042297.1	17560000	7
NC_042297.1	17570000	11
NC_042297.1	17580000	4
NC_042297.1	17590000	2
NC_042297.1	17600000	9
NC_042297.1	17610000	2
NC_042297.1	17620000	7
NC_042297.1	17630000	4
NC_042297.1	17640000	1
NC_042297.1	17650000	3
NC_042297.1	17660000	8
NC_042297.1	17670000	4
NC_042297.1	17690000	4
NC_042297.1	17700000	2
NC_042297.1	17710000	5
NC_042297.1	17730000	5
NC_042297.1	17740000	5
NC_042297.1	17750000	8
NC_042297.1	17760000	4
NC_042297.1	17770000	4
NC_042297.1	17780000	5
NC_042297.1	17790000	1
NC_042297.1	17800000	1
NC_042297.1	17810000	4
NC_042297.1	17820000	5
NC_042297.1	17830000	7
NC_042297.1	17840000	2
NC_042297.1	17850000	4
NC_042297.1	17860000	4
NC_042297.1	17870000	5
NC_042297.1	17880000	3
NC_042297.1	17890000	4
NC_042297.1	17900000	10
NC_042297.1	17910000	7
NC_042297.1	17920000	3
NC_042297.1	17930000	5
NC_042297.1	17940000	6
NC_042297.1	17950000	3
NC_042297.1	17960000	4
NC_042297.1	17970000	6
NC_042297.1	17980000	3
NC_042297.1	17990000	4
NC_042297.1	18000000	7
NC_042297.1	18010000	3
NC_042297.1	18020000	5
NC_042297.1	18040000	8
NC_042297.1	18050000	5
NC_042297.1	18060000	4
NC_042297.1	18070000	5
NC_042297.1	18080000	1
NC_042297.1	18090000	4
NC_042297.1	18100000	3
NC_042297.1	18110000	3
NC_042297.1	18120000	1
NC_042297.1	18140000	6
NC_042297.1	18150000	2
NC_042297.1	18160000	1
NC_042297.1	18170000	2
NC_042297.1	18190000	3
NC_042297.1	18200000	1
NC_042297.1	18240000	1
NC_042297.1	18250000	1
NC_042297.1	18310000	1
NC_042297.1	18320000	1
NC_042297.1	18330000	1
NC_042297.1	18360000	3
NC_042297.1	18370000	5
NC_042297.1	18380000	1
NC_042297.1	18390000	1
NC_042297.1	18400000	4
NC_042297.1	18410000	1
NC_042297.1	18420000	1
NC_042297.1	18450000	2
NC_042297.1	18470000	1
NC_042297.1	18480000	1
NC_042297.1	18490000	1
NC_042297.1	18520000	2
NC_042297.1	18560000	2
NC_042297.1	18570000	2
NC_042297.1	18580000	1
NC_042297.1	18590000	1
NC_042297.1	18620000	1
NC_042297.1	18640000	1
NC_042297.1	18650000	4
NC_042297.1	18680000	4
NC_042297.1	18740000	3
NC_042297.1	18750000	3
NC_042297.1	18780000	1
NC_042297.1	18800000	3
NC_042297.1	18810000	1
NC_042297.1	18830000	2
NC_042297.1	18850000	2
NC_042297.1	18880000	3
NC_042297.1	18900000	4
NC_042297.1	18920000	1
NC_042297.1	18940000	1
NC_042297.1	18980000	2
NC_042297.1	18990000	2
NC_042297.1	19000000	1
NC_042297.1	19030000	2
NC_042297.1	19070000	2
NC_042297.1	19080000	1
NC_042297.1	19120000	1
NC_042297.1	19130000	3
NC_042297.1	19140000	4
NC_042297.1	19150000	1
NC_042297.1	19170000	1
NC_042297.1	19190000	1
NC_042297.1	19230000	1
NC_042297.1	19250000	2
NC_042297.1	19260000	1
NC_042297.1	19280000	3
NC_042297.1	19290000	1
NC_042297.1	19320000	4
NC_042297.1	19330000	2
NC_042297.1	19360000	4
NC_042297.1	19370000	2
NC_042297.1	19400000	1
NC_042297.1	19430000	1
NC_042297.1	19440000	1
NC_042297.1	19460000	1
NC_042297.1	19470000	4
NC_042297.1	19490000	1
NC_042297.1	19510000	5
NC_042297.1	19520000	1
NC_042297.1	19530000	1
NC_042297.1	19540000	2
NC_042297.1	19550000	3
NC_042297.1	19640000	1
NC_042297.1	19650000	2
NC_042297.1	19670000	1
NC_042297.1	19680000	1
NC_042297.1	19690000	1
NC_042297.1	19750000	3
NC_042297.1	19790000	2
NC_042297.1	19800000	1
NC_042297.1	19870000	3
NC_042297.1	19880000	2
NC_042297.1	19900000	1
NC_042297.1	19920000	1
NC_042297.1	19930000	4
NC_042297.1	19940000	1
NC_042297.1	19970000	2
NC_042297.1	19990000	2
NC_042297.1	20020000	2
NC_042297.1	20050000	2
NC_042297.1	20070000	2
NC_042297.1	20080000	1
NC_042297.1	20110000	1
NC_042297.1	20200000	1
NC_042297.1	20210000	1
NC_042297.1	20220000	1
NC_042297.1	20230000	1
NC_042297.1	20250000	1
NC_042297.1	20290000	1
NC_042297.1	20340000	2
NC_042297.1	20370000	2
NC_042297.1	20440000	1
NC_042297.1	20470000	1
NC_042297.1	20480000	3
NC_042297.1	20510000	1
NC_042297.1	20560000	1
NC_042297.1	20570000	1
NC_042297.1	20590000	2
NC_042297.1	20610000	1
NC_042297.1	20630000	2
NC_042297.1	20670000	1
NC_042297.1	20680000	2
NC_042297.1	20690000	1
NC_042297.1	20710000	1
NC_042297.1	20730000	3
NC_042297.1	20760000	4
NC_042297.1	20780000	1
NC_042297.1	20840000	2
NC_042297.1	20860000	4
NC_042297.1	20900000	1
NC_042297.1	20940000	1
NC_042297.1	20990000	1
NC_042297.1	21090000	1
NC_042297.1	21320000	3
NC_042297.1	21340000	1
NC_042297.1	21360000	1
NC_042298.1	640000	1
NC_042298.1	650000	3
NC_042298.1	910000	1
NC_042298.1	950000	1
NC_042298.1	960000	1
NC_042298.1	970000	2
NC_042298.1	980000	1
NC_042298.1	990000	2
NC_042298.1	1000000	1
NC_042298.1	1100000	2
NC_042298.1	1160000	4
NC_042298.1	1200000	1
NC_042298.1	1240000	4
NC_042298.1	1270000	1
NC_042298.1	1280000	5
NC_042298.1	1290000	3
NC_042298.1	1300000	2
NC_042298.1	1350000	1
NC_042298.1	1450000	1
NC_042298.1	1500000	1
NC_042298.1	1510000	1
NC_042298.1	1520000	8
NC_042298.1	1530000	7
NC_042298.1	1540000	2
NC_042298.1	1550000	1
NC_042298.1	1570000	1
NC_042298.1	1580000	1
NC_042298.1	1610000	1
NC_042298.1	1630000	1
NC_042298.1	1670000	2
NC_042298.1	1680000	1
NC_042298.1	1820000	2
NC_042298.1	1850000	1
NC_042298.1	1950000	1
NC_042298.1	1970000	1
NC_042298.1	1990000	4
NC_042298.1	2060000	5
NC_042298.1	2080000	4
NC_042298.1	2090000	3
NC_042298.1	2100000	1
NC_042298.1	2130000	1
NC_042298.1	2150000	2
NC_042298.1	2190000	6
NC_042298.1	2200000	8
NC_042298.1	2210000	1
NC_042298.1	2220000	2
NC_042298.1	2230000	3
NC_042298.1	2240000	3
NC_042298.1	2250000	2
NC_042298.1	2260000	3
NC_042298.1	2270000	3
NC_042298.1	2280000	2
NC_042298.1	2300000	1
NC_042298.1	2320000	2
NC_042298.1	2330000	6
NC_042298.1	2340000	2
NC_042298.1	2370000	3
NC_042298.1	2380000	5
NC_042298.1	2390000	3
NC_042298.1	2400000	2
NC_042298.1	2410000	1
NC_042298.1	2420000	1
NC_042298.1	2430000	1
NC_042298.1	2440000	1
NC_042298.1	2450000	1
NC_042298.1	2460000	3
NC_042298.1	2470000	3
NC_042298.1	2480000	5
NC_042298.1	2530000	1
NC_042298.1	2570000	2
NC_042298.1	2580000	3
NC_042298.1	2590000	3
NC_042298.1	2600000	5
NC_042298.1	2610000	4
NC_042298.1	2620000	1
NC_042298.1	2630000	5
NC_042298.1	2640000	1
NC_042298.1	2660000	6
NC_042298.1	2670000	1
NC_042298.1	2680000	4
NC_042298.1	2690000	5
NC_042298.1	2700000	5
NC_042298.1	2710000	10
NC_042298.1	2720000	4
NC_042298.1	2730000	6
NC_042298.1	2740000	15
NC_042298.1	2750000	5
NC_042298.1	2770000	14
NC_042298.1	2780000	10
NC_042298.1	2790000	2
NC_042298.1	2800000	3
NC_042298.1	2810000	3
NC_042298.1	2830000	3
NC_042298.1	2840000	6
NC_042298.1	2850000	4
NC_042298.1	2860000	4
NC_042298.1	2870000	4
NC_042298.1	2880000	10
NC_042298.1	2890000	1
NC_042298.1	2910000	3
NC_042298.1	2920000	1
NC_042298.1	2930000	7
NC_042298.1	2940000	5
NC_042298.1	2950000	1
NC_042298.1	2960000	5
NC_042298.1	2970000	6
NC_042298.1	2980000	4
NC_042298.1	2990000	2
NC_042298.1	3000000	4
NC_042298.1	3010000	7
NC_042298.1	3020000	3
NC_042298.1	3030000	6
NC_042298.1	3040000	11
NC_042298.1	3050000	6
NC_042298.1	3060000	3
NC_042298.1	3070000	1
NC_042298.1	3080000	7
NC_042298.1	3090000	1
NC_042298.1	3110000	3
NC_042298.1	3120000	7
NC_042298.1	3130000	3
NC_042298.1	3140000	5
NC_042298.1	3150000	3
NC_042298.1	3160000	2
NC_042298.1	3170000	9
NC_042298.1	3180000	3
NC_042298.1	3200000	2
NC_042298.1	3210000	2
NC_042298.1	3220000	3
NC_042298.1	3230000	9
NC_042298.1	3240000	5
NC_042298.1	3250000	6
NC_042298.1	3260000	5
NC_042298.1	3270000	4
NC_042298.1	3280000	6
NC_042298.1	3290000	2
NC_042298.1	3300000	5
NC_042298.1	3310000	2
NC_042298.1	3320000	3
NC_042298.1	3330000	3
NC_042298.1	3340000	2
NC_042298.1	3350000	3
NC_042298.1	3360000	8
NC_042298.1	3370000	2
NC_042298.1	3380000	2
NC_042298.1	3390000	2
NC_042298.1	3400000	8
NC_042298.1	3410000	3
NC_042298.1	3420000	4
NC_042298.1	3430000	4
NC_042298.1	3440000	3
NC_042298.1	3450000	2
NC_042298.1	3460000	1
NC_042298.1	3490000	4
NC_042298.1	3500000	1
NC_042298.1	3510000	4
NC_042298.1	3520000	1
NC_042298.1	3530000	2
NC_042298.1	3540000	1
NC_042298.1	3550000	1
NC_042298.1	3570000	8
NC_042298.1	3580000	1
NC_042298.1	3590000	6
NC_042298.1	3600000	1
NC_042298.1	3610000	1
NC_042298.1	3620000	1
NC_042298.1	3630000	1
NC_042298.1	3640000	3
NC_042298.1	3670000	1
NC_042298.1	3680000	12
NC_042298.1	3690000	2
NC_042298.1	3710000	1
NC_042298.1	3730000	3
NC_042298.1	3750000	2
NC_042298.1	3810000	1
NC_042298.1	3850000	1
NC_042298.1	3880000	6
NC_042298.1	3890000	3
NC_042298.1	3910000	3
NC_042298.1	3920000	1
NC_042298.1	3930000	1
NC_042298.1	3940000	1
NC_042298.1	3950000	1
NC_042298.1	3970000	1
NC_042298.1	3980000	1
NC_042298.1	3990000	1
NC_042298.1	4000000	1
NC_042298.1	4040000	1
NC_042298.1	4050000	15
NC_042298.1	4060000	1
NC_042298.1	4110000	1
NC_042298.1	4220000	2
NC_042298.1	4230000	2
NC_042298.1	4250000	2
NC_042298.1	4270000	4
NC_042298.1	4290000	2
NC_042298.1	4310000	4
NC_042298.1	4350000	1
NC_042298.1	4380000	1
NC_042298.1	4390000	3
NC_042298.1	4410000	7
NC_042298.1	4420000	1
NC_042298.1	4430000	1
NC_042298.1	4440000	2
NC_042298.1	4470000	1
NC_042298.1	4500000	1
NC_042298.1	4520000	1
NC_042298.1	4540000	1
NC_042298.1	4560000	1
NC_042298.1	4580000	1
NC_042298.1	4620000	2
NC_042298.1	4640000	2
NC_042298.1	4660000	2
NC_042298.1	4720000	1
NC_042298.1	4730000	1
NC_042298.1	4800000	1
NC_042298.1	4840000	1
NC_042298.1	4870000	2
NC_042298.1	5040000	1
NC_042298.1	5080000	1
NC_042298.1	5120000	1
NC_042298.1	5200000	1
NC_042298.1	5210000	2
NC_042298.1	5230000	3
NC_042298.1	5240000	2
NC_042298.1	5340000	1
NC_042298.1	5360000	3
NC_042298.1	5400000	3
NC_042298.1	5410000	5
NC_042298.1	5510000	1
NC_042298.1	5660000	6
NC_042298.1	5690000	3
NC_042298.1	5700000	6
NC_042298.1	5710000	1
NC_042298.1	5760000	3
NC_042298.1	5770000	1
NC_042298.1	5830000	1
NC_042298.1	5910000	1
NC_042298.1	5960000	1
NC_042298.1	6020000	1
NC_042298.1	6030000	1
NC_042298.1	6040000	1
NC_042298.1	6050000	1
NC_042298.1	6090000	1
NC_042298.1	6110000	2
NC_042298.1	6120000	2
NC_042298.1	6130000	2
NC_042298.1	6220000	1
NC_042298.1	6350000	1
NC_042298.1	6440000	2
NC_042298.1	6450000	1
NC_042298.1	6460000	7
NC_042298.1	6470000	1
NC_042298.1	6500000	1
NC_042298.1	6530000	1
NC_042298.1	6540000	1
NC_042298.1	6580000	1
NC_042298.1	6610000	1
NC_042298.1	6630000	1
NC_042298.1	6650000	3
NC_042298.1	6660000	1
NC_042298.1	6680000	2
NC_042298.1	6690000	1
NC_042298.1	6770000	1
NC_042298.1	6790000	1
NC_042298.1	6800000	1
NC_042298.1	6810000	1
NC_042298.1	6840000	1
NC_042298.1	6850000	1
NC_042298.1	6940000	2
NC_042298.1	6950000	6
NC_042298.1	6970000	2
NC_042298.1	7060000	1
NC_042298.1	7110000	2
NC_042298.1	7140000	1
NC_042298.1	7150000	2
NC_042298.1	7170000	1
NC_042298.1	7190000	2
NC_042298.1	7250000	4
NC_042298.1	7260000	5
NC_042298.1	7270000	7
NC_042298.1	7280000	10
NC_042298.1	7290000	2
NC_042298.1	7580000	1
NC_042298.1	7600000	4
NC_042298.1	7610000	1
NC_042298.1	7630000	3
NC_042298.1	7650000	1
NC_042298.1	7720000	1
NC_042298.1	7750000	1
NC_042298.1	7760000	4
NC_042298.1	7830000	1
NC_042298.1	7870000	1
NC_042298.1	7920000	1
NC_042298.1	8010000	3
NC_042298.1	8020000	1
NC_042298.1	8080000	1
NC_042298.1	8110000	1
NC_042298.1	8120000	1
NC_042298.1	8170000	1
NC_042298.1	8230000	3
NC_042298.1	8250000	2
NC_042298.1	8260000	1
NC_042298.1	8300000	5
NC_042298.1	8310000	2
NC_042298.1	8360000	1
NC_042298.1	8420000	2
NC_042298.1	8450000	2
NC_042298.1	8460000	2
NC_042298.1	8470000	5
NC_042298.1	8520000	2
NC_042298.1	8540000	2
NC_042298.1	8550000	1
NC_042298.1	8560000	1
NC_042298.1	8610000	1
NC_042298.1	8620000	1
NC_042298.1	8630000	5
NC_042298.1	8640000	2
NC_042298.1	8680000	1
NC_042298.1	8700000	1
NC_042298.1	8710000	8
NC_042298.1	8720000	2
NC_042298.1	8750000	1
NC_042298.1	8760000	1
NC_042298.1	8770000	4
NC_042298.1	8830000	3
NC_042298.1	8870000	3
NC_042298.1	8880000	1
NC_042298.1	8900000	2
NC_042298.1	8960000	1
NC_042298.1	8980000	1
NC_042298.1	9000000	1
NC_042298.1	9060000	1
NC_042298.1	9080000	2
NC_042298.1	9160000	1
NC_042298.1	9220000	1
NC_042298.1	9250000	1
NC_042298.1	9310000	2
NC_042298.1	9370000	9
NC_042298.1	9390000	1
NC_042298.1	9400000	1
NC_042298.1	9410000	1
NC_042298.1	9450000	1
NC_042298.1	9490000	1
NC_042298.1	9500000	1
