scaf	base	count
NC_042296.1	3670000	1
NC_042296.1	3690000	3
NC_042296.1	3700000	1
NC_042296.1	3710000	1
NC_042296.1	3730000	1
NC_042296.1	3740000	2
NC_042296.1	3750000	3
NC_042296.1	3760000	5
NC_042296.1	3770000	2
NC_042296.1	3780000	3
NC_042296.1	3790000	1
NC_042296.1	3810000	2
NC_042296.1	3820000	3
NC_042296.1	3830000	2
NC_042296.1	3840000	3
NC_042296.1	3870000	1
NC_042296.1	3880000	1
NC_042296.1	3920000	2
NC_042296.1	3930000	5
NC_042296.1	3940000	4
NC_042296.1	3950000	5
NC_042296.1	3960000	3
NC_042296.1	3970000	7
NC_042296.1	3980000	2
NC_042296.1	4020000	3
NC_042296.1	4030000	2
NC_042296.1	4040000	2
NC_042296.1	4050000	1
NC_042296.1	4070000	3
NC_042296.1	4100000	3
NC_042296.1	4110000	2
NC_042296.1	4120000	1
NC_042296.1	4140000	3
NC_042296.1	4150000	1
NC_042296.1	4160000	1
NC_042296.1	4170000	2
NC_042296.1	4180000	8
NC_042296.1	4200000	9
NC_042296.1	4210000	3
NC_042296.1	4220000	1
NC_042296.1	4230000	1
NC_042296.1	4250000	2
NC_042296.1	4260000	2
NC_042296.1	4270000	1
NC_042296.1	4290000	4
NC_042296.1	4310000	1
NC_042296.1	4320000	1
NC_042296.1	4340000	2
NC_042296.1	4350000	1
NC_042296.1	4360000	1
NC_042296.1	4370000	4
NC_042296.1	4380000	1
NC_042296.1	4390000	3
NC_042296.1	4400000	5
NC_042296.1	4420000	1
NC_042296.1	4430000	9
NC_042296.1	4440000	3
NC_042296.1	4450000	1
NC_042296.1	4470000	2
NC_042296.1	4480000	2
NC_042296.1	4490000	4
NC_042296.1	4500000	2
NC_042296.1	4510000	4
NC_042296.1	4530000	1
NC_042296.1	4540000	4
NC_042296.1	4550000	5
NC_042296.1	4560000	4
NC_042296.1	4570000	7
NC_042296.1	4590000	1
NC_042296.1	4600000	5
NC_042296.1	4610000	3
NC_042296.1	4630000	4
NC_042296.1	4640000	5
NC_042296.1	4650000	2
NC_042296.1	4660000	3
NC_042296.1	4670000	3
NC_042296.1	4680000	1
NC_042296.1	4700000	5
NC_042296.1	4720000	4
NC_042296.1	4740000	5
NC_042296.1	4750000	3
NC_042296.1	4760000	1
NC_042296.1	4770000	2
NC_042296.1	4780000	3
NC_042296.1	4790000	2
NC_042296.1	4800000	1
NC_042296.1	4820000	6
NC_042296.1	4830000	7
NC_042296.1	4870000	9
NC_042296.1	4880000	1
NC_042296.1	4890000	1
NC_042296.1	4910000	2
NC_042296.1	4920000	2
NC_042296.1	4930000	1
NC_042296.1	4940000	3
NC_042296.1	4980000	3
NC_042296.1	4990000	1
NC_042296.1	5010000	3
NC_042296.1	5050000	3
NC_042296.1	5060000	2
NC_042296.1	5070000	1
NC_042296.1	5100000	3
NC_042296.1	5110000	2
NC_042296.1	5160000	1
NC_042296.1	5170000	2
NC_042296.1	5180000	1
NC_042296.1	5200000	5
NC_042296.1	5210000	1
NC_042296.1	5220000	5
NC_042296.1	5230000	2
NC_042296.1	5240000	1
NC_042296.1	5250000	2
NC_042296.1	5280000	1
NC_042296.1	5290000	1
NC_042296.1	5310000	1
NC_042296.1	5340000	2
NC_042296.1	5360000	1
NC_042296.1	5380000	1
NC_042296.1	5390000	4
NC_042296.1	5400000	6
NC_042296.1	5420000	2
NC_042296.1	5430000	2
NC_042296.1	5440000	4
NC_042296.1	5450000	1
NC_042296.1	5460000	2
NC_042296.1	5470000	2
NC_042296.1	5480000	1
NC_042296.1	5490000	3
NC_042296.1	5500000	1
NC_042296.1	5530000	2
NC_042296.1	5540000	2
NC_042296.1	5550000	3
NC_042296.1	5560000	1
NC_042296.1	5570000	5
NC_042296.1	5590000	1
NC_042296.1	5620000	2
NC_042296.1	5630000	1
NC_042296.1	5660000	2
NC_042296.1	5670000	1
NC_042296.1	5680000	1
NC_042296.1	5690000	2
NC_042296.1	5700000	4
NC_042296.1	5710000	1
NC_042296.1	5760000	6
NC_042296.1	5770000	4
NC_042296.1	5780000	4
NC_042296.1	5800000	1
NC_042296.1	5810000	1
NC_042296.1	5820000	2
NC_042296.1	5830000	2
NC_042296.1	5840000	1
NC_042296.1	5850000	1
NC_042296.1	5860000	3
NC_042296.1	5870000	3
NC_042296.1	5880000	2
NC_042296.1	5890000	4
NC_042296.1	5900000	2
NC_042296.1	5920000	3
NC_042296.1	5950000	2
NC_042296.1	5960000	2
NC_042296.1	5970000	8
NC_042296.1	5980000	2
NC_042296.1	5990000	4
NC_042296.1	6000000	1
NC_042296.1	6020000	4
NC_042296.1	6030000	5
NC_042296.1	6040000	1
NC_042296.1	6050000	1
NC_042296.1	6070000	4
NC_042296.1	6090000	3
NC_042296.1	6100000	1
NC_042296.1	6120000	3
NC_042296.1	6130000	1
NC_042296.1	6140000	2
NC_042296.1	6160000	1
NC_042296.1	6170000	5
NC_042296.1	6180000	3
NC_042296.1	6190000	4
NC_042296.1	6220000	3
NC_042296.1	6230000	2
NC_042296.1	6240000	1
NC_042296.1	6250000	5
NC_042296.1	6260000	8
NC_042296.1	6270000	2
NC_042296.1	6280000	2
NC_042296.1	6310000	3
NC_042296.1	6320000	5
NC_042296.1	6340000	1
NC_042296.1	6350000	5
NC_042296.1	6360000	6
NC_042296.1	6370000	2
NC_042296.1	6390000	3
NC_042296.1	6410000	1
NC_042296.1	6420000	3
NC_042296.1	6430000	3
NC_042296.1	6440000	1
NC_042296.1	6450000	1
NC_042296.1	6460000	5
NC_042296.1	6490000	2
NC_042296.1	6500000	1
NC_042296.1	6540000	2
NC_042296.1	6550000	6
NC_042296.1	6560000	2
NC_042296.1	6570000	1
NC_042296.1	6580000	2
NC_042296.1	6590000	11
NC_042296.1	6600000	11
NC_042296.1	6610000	6
NC_042296.1	6620000	10
NC_042296.1	6640000	8
NC_042296.1	6650000	7
NC_042296.1	6660000	11
NC_042296.1	6670000	1
NC_042296.1	6680000	5
NC_042296.1	6690000	6
NC_042296.1	6710000	1
NC_042296.1	6720000	1
NC_042296.1	6760000	6
NC_042296.1	6770000	2
NC_042296.1	6780000	6
NC_042296.1	6790000	1
NC_042296.1	6800000	4
NC_042296.1	6810000	4
NC_042296.1	6840000	4
NC_042296.1	6850000	3
NC_042296.1	6860000	13
NC_042296.1	6870000	5
NC_042296.1	6900000	5
NC_042296.1	6910000	7
NC_042296.1	6920000	1
NC_042296.1	6930000	1
NC_042296.1	6950000	5
NC_042296.1	6960000	2
NC_042296.1	6970000	1
NC_042296.1	6980000	3
NC_042296.1	6990000	5
NC_042296.1	7000000	8
NC_042296.1	7020000	2
NC_042296.1	7030000	1
NC_042296.1	7040000	1
NC_042296.1	7060000	2
NC_042296.1	7080000	1
NC_042296.1	7090000	2
NC_042296.1	7110000	1
NC_042296.1	7120000	5
NC_042296.1	7130000	3
NC_042296.1	7140000	1
NC_042296.1	7160000	2
NC_042296.1	7180000	2
NC_042296.1	7290000	1
NC_042296.1	7300000	1
NC_042296.1	7310000	5
NC_042296.1	7320000	1
NC_042296.1	7330000	4
NC_042296.1	7340000	2
NC_042296.1	7390000	2
NC_042296.1	7410000	2
NC_042296.1	7420000	3
NC_042296.1	7430000	2
NC_042296.1	7440000	3
NC_042296.1	7450000	1
NC_042296.1	7490000	3
NC_042296.1	7510000	4
NC_042296.1	7520000	2
NC_042296.1	7550000	3
NC_042296.1	7560000	2
NC_042296.1	7570000	2
NC_042296.1	7580000	2
NC_042296.1	7590000	3
NC_042296.1	7600000	2
NC_042296.1	7610000	2
NC_042296.1	7650000	2
NC_042296.1	7660000	2
NC_042296.1	7670000	1
NC_042296.1	7680000	5
NC_042296.1	7690000	18
NC_042296.1	7700000	3
NC_042296.1	7710000	4
NC_042296.1	7830000	2
NC_042296.1	7840000	3
NC_042296.1	7850000	2
NC_042296.1	7860000	2
NC_042296.1	7880000	4
NC_042296.1	7890000	2
NC_042296.1	7900000	3
NC_042296.1	7910000	5
NC_042296.1	7920000	15
NC_042296.1	7930000	6
NC_042296.1	7940000	4
NC_042296.1	8210000	6
NC_042296.1	8220000	2
NC_042296.1	8230000	1
NC_042296.1	8240000	1
NC_042296.1	8250000	1
NC_042296.1	8260000	3
NC_042296.1	8280000	1
NC_042296.1	8320000	6
NC_042296.1	8330000	2
NC_042296.1	8340000	5
NC_042296.1	8350000	5
NC_042296.1	8360000	2
NC_042296.1	8370000	1
NC_042296.1	8380000	2
NC_042296.1	8390000	1
NC_042296.1	8400000	2
NC_042296.1	8430000	4
NC_042296.1	8440000	2
NC_042296.1	8450000	1
NC_042296.1	8460000	2
NC_042296.1	8480000	1
NC_042296.1	8510000	1
NC_042296.1	8520000	1
NC_042296.1	8540000	1
NC_042296.1	8570000	2
NC_042296.1	8630000	1
NC_042296.1	8670000	1
NC_042296.1	8710000	1
NC_042296.1	8720000	2
NC_042296.1	8760000	1
NC_042296.1	8790000	2
NC_042296.1	8810000	1
NC_042296.1	9170000	1
NC_042296.1	9180000	2
NC_042296.1	9200000	1
NC_042296.1	9440000	1
NC_042296.1	9460000	7
NC_042296.1	9470000	5
NC_042296.1	9480000	1
NC_042296.1	9490000	1
NC_042296.1	9510000	2
NC_042296.1	9520000	1
NC_042296.1	9530000	1
NC_042296.1	9550000	2
NC_042296.1	9560000	1
NC_042296.1	9580000	1
NC_042296.1	9600000	2
NC_042296.1	9610000	1
NC_042296.1	9620000	1
NC_042296.1	9630000	4
NC_042296.1	9650000	1
NC_042296.1	9680000	3
NC_042296.1	9760000	1
NC_042296.1	9800000	1
NC_042296.1	9810000	2
NC_042296.1	9830000	1
NC_042296.1	9840000	1
NC_042296.1	9850000	2
NC_042296.1	9860000	1
NC_042296.1	9880000	1
NC_042296.1	9900000	2
NC_042296.1	9920000	1
NC_042296.1	9930000	1
NC_042296.1	9940000	1
NC_042296.1	9950000	1
NC_042296.1	9970000	2
NC_042296.1	10000000	1
NC_042296.1	10020000	1
NC_042296.1	10040000	1
NC_042296.1	10050000	1
NC_042296.1	10060000	1
NC_042296.1	10070000	1
NC_042296.1	10080000	3
NC_042296.1	10090000	1
NC_042296.1	10100000	3
NC_042296.1	10130000	2
NC_042296.1	10140000	3
NC_042296.1	10150000	3
NC_042296.1	10210000	2
NC_042296.1	10220000	4
NC_042296.1	10230000	2
NC_042296.1	10240000	1
NC_042296.1	10260000	5
NC_042296.1	10270000	1
NC_042296.1	10290000	1
NC_042296.1	10320000	2
NC_042296.1	10330000	2
NC_042296.1	10340000	4
NC_042296.1	10350000	1
NC_042296.1	10410000	2
NC_042296.1	10440000	1
NC_042296.1	10490000	2
NC_042296.1	10500000	4
NC_042296.1	10510000	6
NC_042296.1	10530000	2
NC_042296.1	10540000	1
NC_042296.1	10550000	1
NC_042296.1	10570000	1
NC_042296.1	10580000	1
NC_042296.1	10600000	2
NC_042296.1	10610000	3
NC_042296.1	10620000	1
NC_042296.1	10630000	3
NC_042296.1	10640000	2
NC_042296.1	10650000	1
NC_042296.1	10660000	2
NC_042296.1	10670000	1
NC_042296.1	10680000	4
NC_042296.1	10760000	1
NC_042296.1	10780000	4
NC_042296.1	10790000	1
NC_042296.1	10800000	1
NC_042296.1	10820000	5
NC_042296.1	10840000	1
NC_042296.1	10880000	6
NC_042296.1	10900000	1
NC_042296.1	10920000	2
NC_042296.1	10930000	3
NC_042296.1	10940000	1
NC_042296.1	10950000	4
NC_042296.1	10960000	2
NC_042296.1	11000000	3
NC_042296.1	11010000	3
NC_042296.1	11020000	2
NC_042296.1	11030000	4
NC_042296.1	11040000	2
NC_042296.1	11050000	2
NC_042296.1	11060000	1
NC_042296.1	11070000	8
NC_042296.1	11080000	2
NC_042296.1	11090000	3
NC_042296.1	11100000	7
NC_042296.1	11120000	3
NC_042296.1	11130000	1
NC_042296.1	11140000	5
NC_042296.1	11150000	3
NC_042296.1	11160000	3
NC_042296.1	11170000	13
NC_042296.1	11180000	2
NC_042296.1	11190000	7
NC_042296.1	11200000	3
NC_042296.1	11220000	4
NC_042296.1	11230000	3
NC_042296.1	11240000	2
NC_042296.1	11250000	3
NC_042296.1	11260000	2
NC_042296.1	11310000	1
NC_042296.1	11750000	3
NC_042296.1	11760000	4
NC_042296.1	11770000	2
NC_042296.1	11780000	3
NC_042296.1	11790000	3
NC_042296.1	11800000	1
NC_042296.1	11810000	3
NC_042296.1	11830000	3
NC_042296.1	11850000	8
NC_042296.1	11860000	4
NC_042296.1	11870000	3
NC_042296.1	11880000	6
NC_042296.1	11890000	4
NC_042296.1	11900000	7
NC_042296.1	11910000	4
NC_042296.1	11920000	6
NC_042296.1	11940000	3
NC_042296.1	11950000	1
NC_042296.1	11970000	1
NC_042296.1	12020000	3
NC_042296.1	12030000	2
NC_042296.1	12040000	2
NC_042296.1	12050000	1
NC_042296.1	12060000	3
NC_042296.1	12070000	2
NC_042296.1	12080000	2
NC_042296.1	12090000	1
NC_042296.1	12100000	7
NC_042296.1	12110000	3
NC_042296.1	12120000	3
NC_042296.1	12130000	8
NC_042296.1	12140000	3
NC_042296.1	12150000	10
NC_042296.1	12160000	4
NC_042296.1	12170000	1
NC_042296.1	12220000	1
NC_042296.1	12230000	2
NC_042296.1	12240000	1
NC_042296.1	12250000	4
NC_042296.1	12260000	3
NC_042296.1	12270000	3
NC_042296.1	12290000	2
NC_042296.1	12300000	6
NC_042296.1	12310000	1
NC_042296.1	12320000	9
NC_042296.1	12330000	5
NC_042296.1	12340000	5
NC_042296.1	12350000	5
NC_042296.1	12360000	1
NC_042296.1	12420000	5
NC_042296.1	12430000	1
NC_042296.1	12440000	4
NC_042296.1	12450000	1
NC_042296.1	12460000	2
NC_042296.1	12470000	1
NC_042296.1	12480000	2
NC_042296.1	12490000	3
NC_042296.1	12500000	3
NC_042296.1	12510000	1
NC_042296.1	12530000	1
NC_042296.1	12540000	3
NC_042296.1	12550000	1
NC_042296.1	12560000	1
NC_042296.1	12570000	1
NC_042296.1	12620000	2
NC_042296.1	12630000	2
NC_042296.1	12640000	2
NC_042296.1	12650000	2
NC_042296.1	12660000	6
NC_042296.1	12680000	3
NC_042296.1	12700000	4
NC_042296.1	12720000	1
NC_042296.1	12740000	1
NC_042296.1	12850000	2
NC_042296.1	12860000	2
NC_042296.1	12870000	1
NC_042296.1	12880000	1
NC_042296.1	12890000	1
NC_042296.1	12900000	1
NC_042296.1	12910000	1
NC_042296.1	12960000	2
NC_042296.1	12970000	2
NC_042296.1	13000000	4
NC_042296.1	13010000	1
NC_042296.1	13020000	4
NC_042296.1	13040000	3
NC_042296.1	13050000	1
NC_042296.1	13060000	1
NC_042296.1	13070000	2
NC_042296.1	13230000	1
NC_042296.1	13260000	1
NC_042296.1	13350000	1
NC_042297.1	220000	1
NC_042297.1	660000	1
NC_042297.1	1780000	2
NC_042297.1	1790000	2
NC_042297.1	1820000	1
NC_042297.1	2080000	1
NC_042297.1	2090000	2
NC_042297.1	2100000	1
NC_042297.1	2110000	1
NC_042297.1	2120000	2
NC_042297.1	2130000	2
NC_042297.1	2140000	3
NC_042297.1	2150000	2
NC_042297.1	2170000	2
NC_042297.1	2190000	2
NC_042297.1	2200000	2
NC_042297.1	2210000	1
NC_042297.1	2230000	7
NC_042297.1	2240000	3
NC_042297.1	2250000	1
NC_042297.1	2260000	2
NC_042297.1	2270000	1
NC_042297.1	2280000	3
NC_042297.1	2290000	3
NC_042297.1	2300000	1
NC_042297.1	2320000	1
NC_042297.1	2330000	6
NC_042297.1	2340000	11
NC_042297.1	2350000	1
NC_042297.1	2360000	4
NC_042297.1	2370000	1
NC_042297.1	2380000	7
NC_042297.1	2390000	5
NC_042297.1	2400000	3
NC_042297.1	2410000	3
NC_042297.1	2420000	6
NC_042297.1	2430000	1
NC_042297.1	2440000	1
NC_042297.1	2450000	1
NC_042297.1	2460000	5
NC_042297.1	2470000	7
NC_042297.1	2480000	8
NC_042297.1	2490000	1
NC_042297.1	2510000	1
NC_042297.1	2770000	1
NC_042297.1	2790000	1
NC_042297.1	3130000	1
NC_042297.1	3150000	2
NC_042297.1	3160000	3
NC_042297.1	3170000	4
NC_042297.1	3180000	6
NC_042297.1	3190000	6
NC_042297.1	3200000	2
NC_042297.1	3210000	1
NC_042297.1	3220000	2
NC_042297.1	3230000	1
NC_042297.1	3240000	2
NC_042297.1	3250000	4
NC_042297.1	3260000	2
NC_042297.1	3270000	3
NC_042297.1	3280000	2
NC_042297.1	3290000	2
NC_042297.1	3320000	1
NC_042297.1	3330000	1
NC_042297.1	3350000	8
NC_042297.1	3370000	3
NC_042297.1	3390000	3
NC_042297.1	3400000	1
NC_042297.1	3410000	3
NC_042297.1	3420000	2
NC_042297.1	3430000	2
NC_042297.1	3440000	1
NC_042297.1	3450000	1
NC_042297.1	3460000	1
NC_042297.1	3470000	1
NC_042297.1	3590000	1
NC_042297.1	3610000	1
NC_042297.1	3630000	2
NC_042297.1	3640000	1
NC_042297.1	3650000	3
NC_042297.1	3660000	2
NC_042297.1	3670000	1
NC_042297.1	3680000	1
NC_042297.1	3910000	6
NC_042297.1	3930000	6
NC_042297.1	3940000	3
NC_042297.1	3960000	7
NC_042297.1	3980000	3
NC_042297.1	3990000	3
NC_042297.1	4000000	10
NC_042297.1	4010000	1
NC_042297.1	4020000	1
NC_042297.1	4030000	4
NC_042297.1	4040000	6
NC_042297.1	4050000	7
NC_042297.1	4060000	2
NC_042297.1	4070000	2
NC_042297.1	4080000	6
NC_042297.1	4090000	2
NC_042297.1	4100000	1
NC_042297.1	4110000	2
NC_042297.1	4120000	1
NC_042297.1	4130000	5
NC_042297.1	4140000	2
NC_042297.1	4160000	3
NC_042297.1	4170000	8
NC_042297.1	4180000	1
NC_042297.1	4190000	6
NC_042297.1	4200000	1
NC_042297.1	4210000	3
NC_042297.1	4220000	3
NC_042297.1	4230000	3
NC_042297.1	4240000	3
NC_042297.1	4250000	2
NC_042297.1	4260000	4
NC_042297.1	4270000	2
NC_042297.1	4280000	3
NC_042297.1	4290000	4
NC_042297.1	4300000	1
NC_042297.1	4340000	2
NC_042297.1	4350000	3
NC_042297.1	4360000	2
NC_042297.1	4380000	3
NC_042297.1	4400000	6
NC_042297.1	4410000	7
NC_042297.1	4420000	10
NC_042297.1	4430000	3
NC_042297.1	4460000	3
NC_042297.1	4470000	1
NC_042297.1	4480000	1
NC_042297.1	4490000	2
NC_042297.1	4500000	1
NC_042297.1	4530000	2
NC_042297.1	4550000	4
NC_042297.1	4580000	1
NC_042297.1	4640000	2
NC_042297.1	4670000	2
NC_042297.1	4680000	1
NC_042297.1	4690000	3
NC_042297.1	4700000	2
NC_042297.1	4710000	1
NC_042297.1	4720000	3
NC_042297.1	4730000	3
NC_042297.1	4740000	1
NC_042297.1	4750000	4
NC_042297.1	4760000	3
NC_042297.1	4770000	2
NC_042297.1	4800000	2
NC_042297.1	4810000	1
NC_042297.1	4820000	4
NC_042297.1	4850000	3
NC_042297.1	4880000	4
NC_042297.1	4890000	16
NC_042297.1	4900000	13
NC_042297.1	4910000	2
NC_042297.1	4920000	2
NC_042297.1	4930000	1
NC_042297.1	4940000	6
NC_042297.1	4950000	2
NC_042297.1	5000000	1
NC_042297.1	5040000	1
NC_042297.1	5060000	1
NC_042297.1	5090000	1
NC_042297.1	5180000	1
NC_042297.1	5220000	2
NC_042297.1	5280000	1
NC_042297.1	5320000	2
NC_042297.1	5370000	2
NC_042297.1	5410000	4
NC_042297.1	5420000	2
NC_042297.1	5430000	4
NC_042297.1	5440000	12
NC_042297.1	5450000	1
NC_042297.1	5470000	1
NC_042297.1	5500000	1
NC_042297.1	5510000	1
NC_042297.1	5520000	1
NC_042297.1	5530000	1
NC_042297.1	5560000	1
NC_042297.1	5600000	1
NC_042297.1	5790000	1
NC_042297.1	6120000	1
NC_042297.1	6440000	1
NC_042297.1	6950000	1
NC_042297.1	6980000	1
NC_042297.1	7030000	1
NC_042297.1	7060000	1
NC_042297.1	7090000	2
NC_042297.1	7100000	2
NC_042297.1	7130000	1
NC_042297.1	7370000	1
NC_042297.1	7380000	1
NC_042297.1	7390000	1
NC_042297.1	7400000	1
NC_042297.1	7420000	1
NC_042297.1	7440000	1
NC_042297.1	7460000	1
NC_042297.1	7490000	1
NC_042297.1	7520000	1
NC_042297.1	7560000	1
NC_042297.1	7580000	1
NC_042297.1	7590000	2
NC_042297.1	7600000	2
NC_042297.1	7650000	1
NC_042297.1	7670000	1
NC_042297.1	7690000	1
NC_042297.1	7700000	4
NC_042297.1	7710000	1
NC_042297.1	7720000	2
NC_042297.1	7740000	3
NC_042297.1	7750000	1
NC_042297.1	7760000	3
NC_042297.1	7780000	2
NC_042297.1	7800000	1
NC_042297.1	7810000	5
NC_042297.1	7820000	1
NC_042297.1	7850000	1
NC_042297.1	7860000	2
NC_042297.1	7870000	1
NC_042297.1	7880000	1
NC_042297.1	7920000	2
NC_042297.1	7950000	2
NC_042297.1	7970000	2
NC_042297.1	7980000	3
NC_042297.1	7990000	1
NC_042297.1	8000000	1
NC_042297.1	8020000	2
NC_042297.1	8040000	2
NC_042297.1	8050000	2
NC_042297.1	8120000	1
NC_042297.1	8130000	1
NC_042297.1	8140000	1
NC_042297.1	8150000	1
NC_042297.1	8170000	1
NC_042297.1	8180000	3
NC_042297.1	8220000	1
NC_042297.1	8240000	5
NC_042297.1	8250000	3
NC_042297.1	8260000	2
NC_042297.1	8270000	4
NC_042297.1	8290000	3
NC_042297.1	8440000	1
NC_042297.1	8450000	1
NC_042297.1	8460000	1
NC_042297.1	8470000	2
NC_042297.1	8480000	1
NC_042297.1	8490000	1
NC_042297.1	8500000	1
NC_042297.1	8510000	1
NC_042297.1	8520000	1
NC_042297.1	8540000	1
NC_042297.1	8550000	4
NC_042297.1	8560000	1
NC_042297.1	8610000	1
NC_042297.1	8640000	1
NC_042297.1	8690000	1
NC_042297.1	8750000	2
NC_042297.1	8760000	1
NC_042297.1	8780000	1
NC_042297.1	8800000	1
NC_042297.1	8840000	1
NC_042297.1	8850000	3
NC_042297.1	8860000	4
NC_042297.1	8870000	2
NC_042297.1	8890000	3
NC_042297.1	8900000	7
NC_042297.1	8910000	3
NC_042297.1	8930000	1
NC_042297.1	8940000	4
NC_042297.1	8950000	3
NC_042297.1	8960000	3
NC_042297.1	8970000	7
NC_042297.1	9000000	1
NC_042297.1	9030000	4
NC_042297.1	9060000	1
NC_042297.1	9080000	1
NC_042297.1	9090000	3
NC_042297.1	9100000	2
NC_042297.1	9110000	1
NC_042297.1	9120000	1
NC_042297.1	9130000	3
NC_042297.1	9150000	2
NC_042297.1	9160000	2
NC_042297.1	9170000	1
NC_042297.1	9180000	2
NC_042297.1	9190000	1
NC_042297.1	9200000	2
NC_042297.1	9250000	1
NC_042297.1	9260000	2
NC_042297.1	9300000	1
NC_042297.1	9320000	1
NC_042297.1	9340000	4
NC_042297.1	9350000	3
NC_042297.1	9360000	4
NC_042297.1	9380000	1
NC_042297.1	9390000	1
NC_042297.1	9440000	1
NC_042297.1	9800000	1
NC_042297.1	9810000	1
NC_042297.1	9830000	2
NC_042297.1	9840000	1
NC_042297.1	9880000	1
NC_042297.1	9900000	3
NC_042297.1	9930000	2
NC_042297.1	9940000	2
NC_042297.1	9950000	1
NC_042297.1	9990000	1
NC_042297.1	10010000	1
NC_042297.1	10020000	2
NC_042297.1	10040000	1
NC_042297.1	10050000	2
NC_042297.1	10090000	14
NC_042297.1	10100000	9
NC_042297.1	10110000	1
NC_042297.1	10120000	1
NC_042297.1	10130000	3
NC_042297.1	10150000	4
NC_042297.1	10160000	1
NC_042297.1	10170000	3
NC_042297.1	10180000	2
NC_042297.1	10200000	4
NC_042297.1	10210000	7
NC_042297.1	10220000	2
NC_042297.1	10230000	1
NC_042297.1	10270000	4
NC_042297.1	10290000	1
NC_042297.1	10320000	3
NC_042297.1	10370000	1
NC_042297.1	10390000	1
NC_042297.1	10400000	4
NC_042297.1	10440000	1
NC_042297.1	10490000	1
NC_042297.1	10500000	1
NC_042297.1	10510000	8
NC_042297.1	10520000	2
NC_042297.1	10530000	1
NC_042297.1	10540000	2
NC_042297.1	10550000	5
NC_042297.1	10560000	1
NC_042297.1	10690000	1
NC_042297.1	10710000	2
NC_042297.1	10720000	3
NC_042297.1	10730000	1
NC_042297.1	10750000	2
NC_042297.1	10760000	8
NC_042297.1	10770000	3
NC_042297.1	10830000	1
NC_042297.1	10840000	2
NC_042297.1	10860000	2
NC_042297.1	10880000	3
NC_042297.1	10890000	1
NC_042297.1	10900000	2
NC_042297.1	10910000	1
NC_042297.1	11230000	1
NC_042297.1	11250000	2
NC_042297.1	11260000	4
NC_042297.1	11310000	6
NC_042297.1	11320000	1
NC_042297.1	11340000	4
NC_042297.1	11350000	1
NC_042297.1	11360000	1
NC_042297.1	11380000	1
NC_042297.1	11400000	1
NC_042297.1	11420000	5
NC_042297.1	11460000	1
NC_042297.1	11470000	4
NC_042297.1	11490000	1
NC_042297.1	11510000	3
NC_042297.1	11530000	1
NC_042297.1	11540000	1
NC_042297.1	11550000	1
NC_042297.1	11570000	4
NC_042297.1	11610000	1
NC_042297.1	11620000	1
NC_042297.1	11630000	2
NC_042297.1	11660000	1
NC_042297.1	11670000	1
NC_042297.1	11700000	1
NC_042297.1	11730000	1
NC_042297.1	11740000	1
NC_042297.1	11770000	2
NC_042297.1	11780000	4
NC_042297.1	11790000	2
NC_042297.1	11800000	1
NC_042297.1	11820000	1
NC_042297.1	11830000	4
NC_042297.1	11840000	2
NC_042297.1	11860000	2
NC_042297.1	11870000	4
NC_042297.1	11890000	1
NC_042297.1	11900000	3
NC_042297.1	11930000	2
NC_042297.1	11940000	1
NC_042297.1	11950000	1
NC_042297.1	11960000	1
NC_042297.1	11970000	2
NC_042297.1	12000000	1
NC_042297.1	12020000	1
NC_042297.1	12040000	2
NC_042297.1	12060000	1
NC_042297.1	12070000	2
NC_042297.1	12080000	1
NC_042297.1	12100000	1
NC_042297.1	12110000	2
NC_042297.1	12130000	2
NC_042297.1	12150000	3
NC_042297.1	12160000	1
NC_042297.1	12170000	1
NC_042297.1	12180000	1
NC_042297.1	12190000	1
NC_042297.1	12200000	1
NC_042297.1	12210000	3
NC_042297.1	12270000	1
NC_042297.1	12320000	1
NC_042297.1	12330000	2
NC_042297.1	12340000	1
NC_042297.1	12350000	2
NC_042297.1	12370000	1
NC_042297.1	12390000	1
NC_042297.1	12400000	4
NC_042297.1	12430000	2
NC_042297.1	12470000	1
NC_042297.1	12530000	1
NC_042297.1	12610000	1
NC_042297.1	12690000	1
NC_042297.1	12700000	1
NC_042297.1	12710000	2
NC_042297.1	12720000	4
NC_042297.1	12760000	2
NC_042297.1	12770000	3
NC_042297.1	12790000	1
NC_042297.1	12860000	1
NC_042297.1	12870000	1
NC_042297.1	12880000	1
NC_042297.1	12940000	1
NC_042297.1	12970000	1
NC_042297.1	12990000	1
NC_042297.1	13000000	4
NC_042297.1	13010000	7
NC_042297.1	13020000	1
NC_042297.1	13050000	2
NC_042297.1	13070000	1
NC_042297.1	13100000	3
NC_042297.1	13120000	3
NC_042297.1	13130000	4
NC_042297.1	13140000	1
NC_042297.1	13150000	1
NC_042297.1	13160000	2
NC_042297.1	13230000	4
NC_042297.1	13260000	3
NC_042297.1	13270000	3
NC_042297.1	13280000	3
NC_042297.1	13290000	3
NC_042297.1	13300000	11
NC_042297.1	13310000	2
NC_042297.1	13320000	2
NC_042297.1	13330000	2
NC_042297.1	13340000	1
NC_042297.1	13350000	2
NC_042297.1	13370000	1
NC_042297.1	13380000	3
NC_042297.1	13390000	1
NC_042297.1	13400000	2
NC_042297.1	13410000	2
NC_042297.1	13420000	1
NC_042297.1	13430000	6
NC_042297.1	13440000	12
NC_042297.1	13450000	3
NC_042297.1	13460000	1
NC_042297.1	13470000	1
NC_042297.1	13480000	4
